bathrooms,bedrooms,building_name,building_number,date,price,region,square_feet,unit,url,price_per_square_foot,year
1.0,1.0,Market Lofts,71,2018-01-11,520000.0,L.A. Live,800.0,339,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-264482,650.0,2018
1.0,1.0,Market Lofts,71,2017-12-29,649800.0,L.A. Live,1061.0,311,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-272126,612.4410933081998,2017
2.0,2.0,Market Lofts,71,2017-12-04,640000.0,L.A. Live,1099.0,416,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=TR17132430MR,582.3475887170155,2017
1.0,1.0,Market Lofts,71,2017-12-01,469000.0,L.A. Live,660.0,522,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-241556,710.6060606060606,2017
1.0,0.0,Market Lofts,71,2017-09-11,479000.0,L.A. Live,660.0,507,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-255032,725.7575757575758,2017
1.0,0.0,Market Lofts,71,2017-09-01,475000.0,L.A. Live,660.0,421,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-235548,719.6969696969697,2017
1.0,1.0,Market Lofts,71,2017-08-01,620000.0,L.A. Live,953.0,211,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-238850,650.5771248688353,2017
1.0,1.0,Market Lofts,71,2017-07-28,498000.0,L.A. Live,720.0,328,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-240264,691.6666666666666,2017
1.0,1.0,Market Lofts,71,2017-07-27,538000.0,L.A. Live,853.0,334,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=TR17055840MR,630.7151230949589,2017
2.0,2.0,Market Lofts,71,2017-07-12,805000.0,L.A. Live,1310.0,300,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-235562,614.5038167938932,2017
1.0,1.0,Market Lofts,71,2017-06-27,489000.0,L.A. Live,725.0,208,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-232388,674.4827586206897,2017
1.0,0.0,Market Lofts,71,2017-06-19,558000.0,L.A. Live,855.0,533,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-225970,652.6315789473684,2017
1.0,0.0,Market Lofts,71,2017-06-16,595000.0,L.A. Live,780.0,732,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-218492,762.8205128205128,2017
2.0,2.0,Market Lofts,71,2017-06-07,780000.0,L.A. Live,1190.0,303,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW17078548MR,655.4621848739496,2017
1.0,1.0,Market Lofts,71,2017-05-26,552500.0,L.A. Live,820.0,544,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-207008,673.780487804878,2017
1.0,1.0,Market Lofts,71,2017-05-24,503000.0,L.A. Live,695.0,701,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-190640,723.7410071942446,2017
1.0,1.0,Market Lofts,71,2017-05-23,520000.0,L.A. Live,754.0,705,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-214350,689.6551724137931,2017
1.0,1.0,Market Lofts,71,2017-05-18,656000.0,L.A. Live,1050.0,611,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB17066622MR,624.7619047619048,2017
2.0,2.0,Market Lofts,71,2017-05-18,768000.0,L.A. Live,1070.0,203,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-215928,717.7570093457944,2017
1.0,1.0,Market Lofts,71,2017-05-18,650000.0,L.A. Live,1050.0,511,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=DW16189619MR,619.047619047619,2017
1.0,1.0,Market Lofts,71,2017-05-12,455000.0,L.A. Live,600.0,401,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR17051830CN,758.3333333333334,2017
2.0,2.0,Market Lofts,71,2017-05-12,770000.0,L.A. Live,1190.0,335,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-142254,647.0588235294117,2017
2.0,0.0,Market Lofts,71,2017-04-28,679000.0,L.A. Live,1030.0,718,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-213428,659.2233009708738,2017
2.0,2.0,Market Lofts,71,2017-04-24,775000.0,L.A. Live,1190.0,735,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-203426,651.2605042016806,2017
1.0,1.0,Market Lofts,71,2017-04-11,510000.0,L.A. Live,754.0,721,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-201504,676.3925729442971,2017
1.0,2.0,Market Lofts,71,2017-03-16,656000.0,L.A. Live,890.0,320,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=17-200424,737.0786516853933,2017
1.0,1.0,Market Lofts,71,2017-03-03,475000.0,L.A. Live,754.0,425,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-185448,629.973474801061,2017
1.0,1.0,Market Lofts,71,2017-01-24,460000.0,L.A. Live,650.0,224,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SB16730130MR,707.6923076923077,2017
1.0,1.0,Market Lofts,71,2016-12-20,450000.0,L.A. Live,660.0,209,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-130442,681.8181818181819,2016
2.0,2.0,Market Lofts,71,2016-12-13,805000.0,L.A. Live,1300.0,213,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-164456,619.2307692307693,2016
1.0,1.0,Market Lofts,71,2016-12-06,640000.0,L.A. Live,1023.0,526,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-151586,625.6109481915934,2016
1.0,1.0,Market Lofts,71,2016-11-09,450000.0,L.A. Live,600.0,729,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-144870,750.0,2016
1.0,1.0,Market Lofts,71,2016-10-18,635000.0,L.A. Live,890.0,520,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-162242,713.4831460674158,2016
1.0,1.0,Market Lofts,71,2016-10-13,480000.0,L.A. Live,754.0,406,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-158074,636.604774535809,2016
1.0,1.0,Market Lofts,71,2016-10-12,543000.0,L.A. Live,820.0,444,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=DW16182664MR,662.1951219512196,2016
1.0,1.0,Market Lofts,71,2016-10-11,450000.0,L.A. Live,600.0,629,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=OC16180486MR,750.0,2016
1.0,0.0,Market Lofts,71,2016-07-01,575000.0,L.A. Live,800.0,742,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-118586,718.75,2016
1.0,1.0,Market Lofts,71,2016-06-21,510000.0,L.A. Live,754.0,708,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-124096,676.3925729442971,2016
1.0,1.0,Market Lofts,71,2016-06-14,450000.0,L.A. Live,660.0,309,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-981933,681.8181818181819,2016
1.0,1.0,Market Lofts,71,2016-06-08,505000.0,L.A. Live,790.0,341,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW16088937MR,639.2405063291139,2016
1.0,1.0,Market Lofts,71,2016-05-18,450000.0,L.A. Live,660.0,223,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-105962,681.8181818181819,2016
1.0,0.0,Market Lofts,71,2016-05-04,491500.0,L.A. Live,650.0,723,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-100730,756.1538461538462,2016
2.0,2.0,Market Lofts,71,2016-04-22,699000.0,L.A. Live,1099.0,515,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-102876,636.0327570518654,2016
1.0,1.0,Market Lofts,71,2016-03-31,555000.0,L.A. Live,790.0,734,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=16-968975,702.5316455696203,2016
2.0,0.0,Market Lofts,71,2015-11-17,739000.0,L.A. Live,1460.0,312,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-947431,506.16438356164383,2015
2.0,2.0,Market Lofts,71,2015-10-22,640000.0,L.A. Live,1050.0,244,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-921409,609.5238095238095,2015
1.0,1.0,Market Lofts,71,2015-10-21,585000.0,L.A. Live,890.0,720,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW15182029MR,657.3033707865169,2015
2.0,2.0,Market Lofts,71,2015-10-08,700000.0,L.A. Live,1138.0,714,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-913181,615.1142355008787,2015
1.0,1.0,Market Lofts,71,2015-09-25,545000.0,L.A. Live,820.0,431,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-937461,664.6341463414634,2015
1.0,1.0,Market Lofts,71,2015-09-05,555000.0,L.A. Live,910.0,237,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-913227,609.8901098901099,2015
1.0,0.0,Market Lofts,71,2015-07-28,430000.0,L.A. Live,720.0,210,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-825343,597.2222222222222,2015
2.0,1.0,Market Lofts,71,2015-07-17,610000.0,L.A. Live,1030.0,242,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=OC15085904MR,592.2330097087379,2015
2.0,2.0,Market Lofts,71,2015-06-30,685000.0,L.A. Live,1190.0,340,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-896757,575.6302521008404,2015
1.0,1.0,Market Lofts,71,2015-06-10,525000.0,L.A. Live,820.0,331,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-904725,640.2439024390244,2015
2.0,2.0,Market Lofts,71,2015-06-05,775000.0,L.A. Live,1310.0,400,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-898237,591.6030534351145,2015
2.0,2.0,Market Lofts,71,2015-05-27,810000.0,L.A. Live,1583.0,212,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-806375,511.6866708780796,2015
1.0,1.0,Market Lofts,71,2015-05-12,430000.0,L.A. Live,720.0,208,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-820321,597.2222222222222,2015
2.0,2.0,Market Lofts,71,2015-05-12,735000.0,L.A. Live,1070.0,327,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-803643,686.9158878504672,2015
2.0,2.0,Market Lofts,71,2015-04-30,770000.0,L.A. Live,1310.0,500,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-890231,587.7862595419847,2015
1.0,0.0,Market Lofts,71,2015-03-17,465000.0,L.A. Live,800.0,214,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=15-877761,581.25,2015
2.0,1.0,Market Lofts,71,2015-03-02,799000.0,L.A. Live,1310.0,700,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=315000211IT,609.9236641221374,2015
1.0,1.0,Market Lofts,71,2015-02-12,460000.0,L.A. Live,754.0,624,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-807035,610.079575596817,2015
2.0,2.0,Market Lofts,71,2015-01-22,648000.0,L.A. Live,1305.0,216,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW14131115MR,496.55172413793105,2015
2.0,2.0,Market Lofts,71,2014-12-31,788000.0,L.A. Live,1370.0,319,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-817057,575.1824817518249,2014
2.0,1.0,Market Lofts,71,2014-12-17,500000.0,L.A. Live,960.0,315,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-761371,520.8333333333334,2014
1.0,1.0,Market Lofts,71,2014-12-10,490000.0,L.A. Live,780.0,333,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-789145,628.2051282051282,2014
1.0,1.0,Market Lofts,71,2014-11-02,550000.0,L.A. Live,1046.0,420,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-783387,525.8126195028681,2014
1.0,0.0,Market Lofts,71,2014-10-31,495000.0,L.A. Live,780.0,732,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW14205130MR,634.6153846153846,2014
1.0,0.0,Market Lofts,71,2014-10-10,485000.0,L.A. Live,720.0,628,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-787497,673.6111111111111,2014
1.0,0.0,Market Lofts,71,2014-09-15,420000.0,L.A. Live,660.0,606,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=214023909IT,636.3636363636364,2014
1.0,1.0,Market Lofts,71,2014-08-19,442000.0,L.A. Live,720.0,602,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-764593,613.8888888888889,2014
1.0,1.0,Market Lofts,71,2014-07-31,400000.0,L.A. Live,660.0,308,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-773913,606.060606060606,2014
1.0,1.0,Market Lofts,71,2014-06-30,497000.0,L.A. Live,880.0,336,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=214018578IT,564.7727272727273,2014
2.0,2.0,Market Lofts,71,2014-06-30,804000.0,L.A. Live,1480.0,619,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=214017538IT,543.2432432432432,2014
2.0,2.0,Market Lofts,71,2014-05-15,555000.0,L.A. Live,1138.0,614,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=WS14056177MR,487.6977152899824,2014
1.0,0.0,Market Lofts,71,2014-05-13,490000.0,L.A. Live,820.0,431,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-746145,597.560975609756,2014
2.0,2.0,Market Lofts,71,2014-05-13,745000.0,L.A. Live,1427.0,330,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=214009552IT,522.0742817098809,2014
1.0,0.0,Market Lofts,71,2014-04-01,470000.0,L.A. Live,820.0,631,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-692593,573.170731707317,2014
2.0,2.0,Market Lofts,71,2014-04-01,530000.0,L.A. Live,1020.0,317,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=PW14007311MR,519.6078431372549,2014
2.0,2.0,Market Lofts,71,2014-03-26,680000.0,L.A. Live,1190.0,335,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=14-733061,571.4285714285714,2014
2.0,2.0,Market Lofts,71,2014-01-29,560000.0,L.A. Live,1070.0,303,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-725413,523.3644859813085,2014
1.0,0.0,Market Lofts,71,2014-01-17,370000.0,L.A. Live,757.0,510,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=AR13239627MR,488.77146631439894,2014
1.0,1.0,Market Lofts,71,2013-10-08,460000.0,L.A. Live,960.0,204,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-691361,479.1666666666667,2013
1.0,1.0,Market Lofts,71,2013-08-30,420000.0,L.A. Live,820.0,441,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR13134459CN,512.1951219512196,2013
2.0,2.0,Market Lofts,71,2013-08-16,586000.0,L.A. Live,1190.0,740,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-678011,492.43697478991595,2013
1.0,0.0,Market Lofts,71,2013-08-02,350000.0,L.A. Live,600.0,429,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=SR13127438CN,583.3333333333334,2013
2.0,2.0,Market Lofts,71,2013-05-31,600000.0,L.A. Live,1360.0,413,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=22174423IT,441.1764705882353,2013
1.0,1.0,Market Lofts,71,2013-05-22,315000.0,L.A. Live,660.0,422,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-658687,477.27272727272725,2013
2.0,1.0,Market Lofts,71,2013-05-06,470000.0,L.A. Live,960.0,615,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-648461,489.5833333333333,2013
2.0,2.0,Market Lofts,71,2013-04-29,515000.0,L.A. Live,1020.0,314,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-657635,504.9019607843137,2013
2.0,1.0,Market Lofts,71,2013-02-11,452000.0,L.A. Live,960.0,415,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=13-644135,470.8333333333333,2013
1.0,0.0,Market Lofts,71,2013-01-24,323000.0,L.A. Live,800.0,439,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-632709,403.75,2013
1.0,1.0,Market Lofts,71,2012-12-24,286527.0,L.A. Live,754.0,305,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=P836194MR,380.00928381962865,2012
2.0,2.0,Market Lofts,71,2012-12-14,510000.0,L.A. Live,1190.0,240,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-626147,428.57142857142856,2012
2.0,2.0,Market Lofts,71,2012-12-11,475000.0,L.A. Live,1020.0,514,https://www.dlxco.com/the-promenade-west-lofts-condos-for-sale-lease-downtown-losangeles?mlsno=12-618573,465.6862745098039,2012
